Crash ID,County,Crash Death Count,Driver Blood Alcohol Content Test Result,Unit Death Count,Vehicle Model Year,Person Age
17082034,HARRIS,0,No Data,0,2013,27
17082034,HARRIS,0,No Data,0,2013,43
17082034,HARRIS,0,No Data,0,2015,58
17083998,MCLENNAN,0,0.132,0,1995,52
17086197,HARRIS,0,No Data,0,2008,43
17089203,HUNT,0,No Data,0,2002,No Data
17078874,CAMERON,0,No Data,0,No Data,No Data
17078874,CAMERON,0,No Data,0,No Data,41
17079110,ANDERSON,0,0.181,0,2009,47
17079154,LUBBOCK,2,0.243,2,2002,30
17079154,LUBBOCK,2,0.243,2,2002,15
17080489,ANDERSON,0,No Data,0,No Data,No Data
17080775,VICTORIA,0,No Data,0,2014,22
17080775,VICTORIA,0,No Data,0,2007,55
17080775,VICTORIA,0,No Data,0,2007,71
17084501,HARRIS,0,No Data,0,2011,No Data
17084501,HARRIS,0,No Data,0,2007,45
17084736,HARRIS,0,No Data,0,2015,25
17086581,FORT BEND,0,0.135,0,1998,23
17094934,HARRIS,1,0.078,0,2007,19
17094934,HARRIS,1,0.025,1,2015,60
17078306,CHEROKEE,0,No Data,0,2011,57
17079680,HIDALGO,0,0.277,0,2003,35
17079680,HIDALGO,0,No Data,0,2007,19
17079680,HIDALGO,0,No Data,0,2007,19
17079984,BRAZOS,0,No Data,0,2015,20
17079984,BRAZOS,0,No Data,0,2006,25
17081153,HIDALGO,0,0.143,0,1999,59
17081233,JEFF DAVIS,0,0.193,0,2015,22
17081299,JEFF DAVIS,0,0.193,0,2015,22
17081363,LUBBOCK,0,No Data,0,2007,55
17084974,BRAZOS,0,No Data,0,2014,35
17094911,HARRIS,0,No Data,0,2017,28
17094911,HARRIS,0,No Data,0,2016,38
17099077,HIDALGO,0,No Data,0,2013,27
17099077,HIDALGO,0,No Data,0,2013,28
17099077,HIDALGO,0,No Data,0,2013,2
17099077,HIDALGO,0,0.149,0,2010,25
17078830,WOOD,0,No Data,0,2008,27
17078839,BELL,1,0.153,1,2019,22
17079241,LUBBOCK,0,0.201,0,2018,41
17079241,LUBBOCK,0,No Data,0,2015,30
17079621,SMITH,0,No Data,0,2003,No Data
17079911,GRIMES,0,No Data,0,2007,34
17079911,GRIMES,0,No Data,0,2001,19
17080834,WICHITA,0,0.165,0,2005,37
17081877,BEXAR,0,No Data,0,2017,27
17081877,BEXAR,0,No Data,0,No Data,25
17082301,HARRIS,0,0.235,0,2000,25
17082301,HARRIS,0,No Data,0,2006,25
17082475,HARRIS,0,No Data,0,2012,35
17082475,HARRIS,0,No Data,0,2014,32
17083141,MONTAGUE,0,0.143,0,2006,20
17083141,MONTAGUE,0,No Data,0,2015,22
17083268,HARRIS,0,No Data,0,2011,30
17083268,HARRIS,0,No Data,0,2011,18
17083268,HARRIS,0,No Data,0,2011,18
17083268,HARRIS,0,No Data,0,2014,37
17083939,MEDINA,0,No Data,0,2018,42
17084684,BEXAR,0,0.087,0,2001,25
17085504,COMAL,0,No Data,0,2012,46
17085618,HARRIS,0,No Data,0,2016,26
17085618,HARRIS,0,No Data,0,2016,36
17085618,HARRIS,0,No Data,0,2016,47
17085618,HARRIS,0,No Data,0,2015,64
17085618,HARRIS,0,No Data,0,2015,63
17086101,NUECES,0,0.112,0,2006,20
17086101,NUECES,0,No Data,0,2011,18
17087866,EL PASO,0,0.193,0,2009,27
17088591,HARRIS,1,0.135,1,2019,35
17088591,HARRIS,1,0.135,1,2019,64
17089786,HARRIS,0,0.18,0,2007,42
17090426,GRAYSON,0,No Data,0,2017,32
17091293,LUBBOCK,0,No Data,0,2002,39
17091527,BURLESON,0,No Data,0,2016,81
17091527,BURLESON,0,No Data,0,2016,80
17091527,BURLESON,0,No Data,0,2004,38
17091530,BURLESON,0,No Data,0,2015,30
17094031,MIDLAND,0,No Data,0,2011,34
17094031,MIDLAND,0,No Data,0,2018,49
17095617,HARRIS,0,No Data,0,2001,26
17096377,MIDLAND,0,0.224,0,2016,27
17096377,MIDLAND,0,No Data,0,2003,17
17096377,MIDLAND,0,No Data,0,2003,17
17104862,HARRIS,0,No Data,0,2014,53
17677889,DALLAS,0,0.222,0,2012,41
17079521,CALDWELL,0,No Data,0,2004,No Data
17079521,CALDWELL,0,No Data,0,2004,No Data
17079991,BELL,0,No Data,0,2004,32
17080059,CHEROKEE,0,No Data,0,2011,21
17080656,WILLIAMSON,1,0.14,1,2006,53
17080706,BEXAR,0,0.114,0,2010,70
17080706,BEXAR,0,No Data,0,2010,24
17080706,BEXAR,0,No Data,0,2010,24
17081041,DALLAS,0,No Data,0,2016,25
17081435,UPSHUR,0,No Data,0,2001,45
17081822,COLLIN,0,No Data,0,2012,21
17082363,MIDLAND,0,No Data,0,2007,17
17082580,BOWIE,0,No Data,0,2000,28
17082619,BEXAR,0,No Data,0,2013,24
17082619,BEXAR,0,No Data,0,2016,21
17082701,CAMERON,0,No Data,0,2005,29
17082718,ECTOR,0,0.22,0,2006,26
17082748,HARRIS,0,No Data,0,2010,27
17082748,HARRIS,0,No Data,0,2010,25
17082748,HARRIS,0,No Data,0,2018,32
17084089,HARRIS,0,No Data,0,2006,27
17084750,HARRIS,0,0.197,0,2014,22
17085978,DALLAS,0,No Data,0,2019,29
17086911,BELL,0,No Data,0,2017,22
17088693,EL PASO,0,No Data,0,2003,No Data
17088749,HIDALGO,0,No Data,0,2003,27
17088749,HIDALGO,0,No Data,0,2007,36
17090508,GRAYSON,0,No Data,0,2012,36
17092092,HIDALGO,0,0.145,0,2015,21
17092092,HIDALGO,0,No Data,0,2014,55
17092092,HIDALGO,0,No Data,0,2009,26
17093361,HARRIS,0,0.232,0,2012,63
17093361,HARRIS,0,0.232,0,2012,59
17093361,HARRIS,0,No Data,0,2017,45
17093361,HARRIS,0,No Data,0,No Data,No Data
17096796,SAN JACINTO,0,0.174,0,2000,32
17098176,NUECES,0,No Data,0,2014,No Data
17101839,HIDALGO,0,0.242,0,2016,48
17078446,JIM WELLS,0,0.161,0,2000,26
17080402,HARRIS,0,No Data,0,2017,21
17080462,HARRIS,1,0.183,1,2006,18
17080462,HARRIS,1,0.183,1,2006,15
17080503,TARRANT,0,0,0,2005,49
17081035,DALLAS,0,No Data,0,1992,35
17081035,DALLAS,0,No Data,0,2018,26
17081035,DALLAS,0,No Data,0,2018,7
17081035,DALLAS,0,No Data,0,2018,4
17083495,NOLAN,0,0.186,0,2018,24
17084727,HARRIS,0,0.13,0,2007,19
17085502,LAMAR,1,No Data,1,2014,36
17092067,SMITH,0,No Data,0,1994,23
17092067,SMITH,0,No Data,0,2013,38
17092070,SMITH,0,0.035,0,2018,39
17092166,DALLAS,0,No Data,0,2001,25
17079989,LUBBOCK,1,No Data,0,1999,39
17079989,LUBBOCK,1,No Data,1,No Data,52
17080175,TARRANT,0,0.1,0,2007,70
17080175,TARRANT,0,0.1,0,2007,22
17080175,TARRANT,0,0.1,0,2007,19
17080175,TARRANT,0,No Data,0,2010,22
17081385,WILSON,0,0.19,0,2014,45
17082323,BEXAR,0,0.104,0,1980,68
17085194,SMITH,0,0.235,0,2003,61
17089214,COMAL,0,No Data,0,2018,54
17090190,ECTOR,0,0.045,0,2005,25
17090190,ECTOR,0,No Data,0,2011,31
17090995,KAUFMAN,0,No Data,0,2009,24
17094108,MIDLAND,0,0.13,0,2017,38
17094108,MIDLAND,0,No Data,0,2018,35
17094108,MIDLAND,0,No Data,0,2018,23
17094489,HARRIS,0,0.33,0,2016,46
17098808,DALLAS,0,0.249,0,2019,25
17098808,DALLAS,0,No Data,0,2017,23
17101433,FORT BEND,0,0,0,2007,39
17101433,FORT BEND,0,No Data,0,2008,19
17101433,FORT BEND,0,No Data,0,2008,20
17078704,TARRANT,0,0.18,0,2004,31
17078704,TARRANT,0,No Data,0,2015,23
17078768,WILLIAMSON,0,No Data,0,2004,62
17078768,WILLIAMSON,0,No Data,0,2013,34
17078768,WILLIAMSON,0,No Data,0,2013,8
17078768,WILLIAMSON,0,No Data,0,2013,6
17079094,DALLAS,1,0.187,1,2016,32
17079283,TARRANT,0,0.196,0,2019,29
17079283,TARRANT,0,No Data,0,2005,29
17085065,HAYS,0,No Data,0,2016,22
17085734,KIMBLE,0,0.122,0,2008,36
17085734,KIMBLE,0,0.122,0,2008,34
17085734,KIMBLE,0,0.122,0,2008,17
17086926,COLLIN,0,0.206,0,2011,19
17086926,COLLIN,0,No Data,0,2014,47
17086926,COLLIN,0,No Data,0,2014,49
17088085,HAYS,0,No Data,0,2002,No Data
17088085,HAYS,0,No Data,0,2010,30
17088887,MCLENNAN,0,No Data,0,No Data,No Data
17088887,MCLENNAN,0,No Data,0,2005,53
17089945,HARRIS,0,No Data,0,2014,58
17092758,HARRIS,0,No Data,0,2007,25
17093597,HARRISON,0,0.274,0,2014,71
17096070,MONTGOMERY,0,No Data,0,2012,65
17096070,MONTGOMERY,0,No Data,0,1995,39
17096547,HIDALGO,0,0.257,0,2002,31
17096547,HIDALGO,0,No Data,0,2004,58
17096810,HARRIS,0,0,0,2007,24
17096810,HARRIS,0,No Data,0,2012,24
17096810,HARRIS,0,No Data,0,2007,35
17098747,COMANCHE,0,No Data,0,2012,31
17285822,COLLIN,0,No Data,0,2015,32
17078865,RANDALL,0,0.29,0,2001,39
17078911,TARRANT,0,No Data,0,2008,27
17078911,TARRANT,0,No Data,0,2017,52
17078911,TARRANT,0,No Data,0,2017,49
17078911,TARRANT,0,No Data,0,2017,14
17078911,TARRANT,0,No Data,0,2017,14
17079594,HARRIS,0,0.14,0,2019,33
17079594,HARRIS,0,No Data,0,2012,21
17079594,HARRIS,0,No Data,0,2012,19
17079721,AUSTIN,0,0.122,0,2004,23
17079837,TARRANT,0,0.16,0,2002,36
17080334,EL PASO,0,0.19,0,2003,18
17080334,EL PASO,0,0.19,0,2003,21
17080334,EL PASO,0,No Data,0,2014,26
17081944,GRAYSON,1,0.075,0,2016,38
17081944,GRAYSON,1,0.075,0,2016,32
17081944,GRAYSON,1,No Data,1,No Data,40
17082782,DALLAS,0,0.122,0,2011,33
17082782,DALLAS,0,0.122,0,2011,38
17082782,DALLAS,0,0.122,0,2011,33
17082782,DALLAS,0,No Data,0,2005,37
17082782,DALLAS,0,No Data,0,2005,36
17083483,WILLIAMSON,0,0.13,0,2004,37
17084799,HARRIS,1,0.118,1,2009,29
17084799,HARRIS,1,No Data,0,2012,29
17086000,DALLAS,0,No Data,0,2018,36
17086248,SAN SABA,0,0.125,0,2011,36
17086248,SAN SABA,0,No Data,0,2002,50
17086271,WILLACY,1,0.234,0,2007,26
17086271,WILLACY,1,0.234,0,2007,2
17086271,WILLACY,1,No Data,1,2010,19
17086271,WILLACY,1,No Data,1,2010,4
17086271,WILLACY,1,No Data,0,2005,66
17086280,GRAYSON,0,No Data,0,2011,55
17086280,GRAYSON,0,No Data,0,2005,67
17087302,HARRIS,0,No Data,0,2006,42
17087302,HARRIS,0,No Data,0,2010,56
17087706,BURNET,0,0.134,0,2008,29
17087706,BURNET,0,0.134,0,2008,30
17087706,BURNET,0,0.134,0,2008,24
17087706,BURNET,0,No Data,0,2018,58
17089343,HAYS,0,0.142,0,2004,22
17091035,ZAVALA,0,0.123,0,2006,31
17092091,EL PASO,0,No Data,0,2013,No Data
17093123,SMITH,0,No Data,0,2018,51
17096815,LUBBOCK,0,0.294,0,2013,29
17096815,LUBBOCK,0,No Data,0,1968,60
17097687,HARRIS,0,No Data,0,2015,23
17098771,LUBBOCK,0,0.211,0,2018,25
17103102,HIDALGO,0,No Data,0,2000,50
17103102,HIDALGO,0,No Data,0,2007,No Data
17078381,TRAVIS,0,0.14,0,2017,32
17078411,TRAVIS,0,0.224,0,2018,34
17079124,CASS,0,0.104,0,2003,29
17079124,CASS,0,No Data,0,1989,17
17079398,DENTON,0,No Data,0,2015,22
17079787,LA SALLE,0,No Data,0,1999,55
17079787,LA SALLE,0,No Data,0,2007,59
17079937,HARRIS,0,0.169,0,2000,30
17080374,TRAVIS,0,0.235,0,1999,63
17080441,BEXAR,0,No Data,0,2004,No Data
17081170,HARRIS,0,No Data,0,2019,44
17081765,DENTON,0,No Data,0,2002,28
17081765,DENTON,0,No Data,0,2005,23
17081765,DENTON,0,No Data,0,2005,19
17082293,CAMERON,0,No Data,0,2013,28
17082404,GALVESTON,0,No Data,0,2017,34
17082404,GALVESTON,0,No Data,0,No Data,45
17082469,GALVESTON,0,0.11,0,2015,31
17082469,GALVESTON,0,No Data,0,No Data,46
17082485,TARRANT,0,No Data,0,No Data,No Data
17082485,TARRANT,0,No Data,0,2018,44
17082485,TARRANT,0,No Data,0,2018,23
17083088,MAVERICK,0,0.15,0,2004,60
17083088,MAVERICK,0,No Data,0,2016,20
17083088,MAVERICK,0,No Data,0,2016,21
17083234,TRAVIS,0,No Data,0,2002,32
17083234,TRAVIS,0,No Data,0,2014,62
17084064,ANGELINA,0,0.17,0,2005,38
17084064,ANGELINA,0,No Data,0,2017,63
17084064,ANGELINA,0,No Data,0,2017,63
17084064,ANGELINA,0,No Data,0,2017,17
17084180,JEFFERSON,0,No Data,0,1991,54
17084180,JEFFERSON,0,No Data,0,2000,43
17084424,MONTGOMERY,0,No Data,0,2001,29
17084424,MONTGOMERY,0,No Data,0,2017,27
17084424,MONTGOMERY,0,No Data,0,2018,42
17085372,ECTOR,0,No Data,0,2017,31
17086283,HARRIS,0,No Data,0,2007,29
17086283,HARRIS,0,No Data,0,2007,8
17086604,CAMERON,0,0.162,0,2008,23
17086664,HARRIS,0,No Data,0,2007,35
17087314,GALVESTON,0,0.088,0,2011,27
17087314,GALVESTON,0,0.088,0,2011,23
17087314,GALVESTON,0,0.088,0,2011,27
17087314,GALVESTON,0,0.088,0,2011,18
17087314,GALVESTON,0,0.088,0,2011,19
17087314,GALVESTON,0,0.088,0,2011,18
17087314,GALVESTON,0,No Data,0,No Data,27
17089748,TARRANT,0,0.24,0,2008,26
17090150,TRINITY,0,0.356,0,2005,23
17090222,HARRIS,0,No Data,0,2018,33
17090222,HARRIS,0,No Data,0,2018,30
17090222,HARRIS,0,No Data,0,2010,31
17090587,GRAYSON,0,No Data,0,2001,77
17090784,HARRISON,0,No Data,0,2005,44
17090784,HARRISON,0,No Data,0,2005,46
17090784,HARRISON,0,No Data,0,2005,11
17090784,HARRISON,0,No Data,0,2005,38
17090784,HARRISON,0,No Data,0,2001,18
17090800,MARION,0,No Data,0,2011,56
17091151,HOPKINS,0,0.141,0,2017,54
17091176,GUADALUPE,0,No Data,0,1995,57
17091797,WILLIAMSON,0,No Data,0,2010,27
17092292,TRAVIS,0,No Data,0,2009,30
17092292,TRAVIS,0,No Data,0,2009,28
17093342,HARRIS,0,No Data,0,2009,25
17093342,HARRIS,0,No Data,0,2002,30
17093342,HARRIS,0,No Data,0,2002,25
17094246,HARRIS,0,0.242,0,2013,27
17094246,HARRIS,0,No Data,0,2015,17
17094246,HARRIS,0,No Data,0,2015,18
17094246,HARRIS,0,No Data,0,2015,17
17094403,BRAZORIA,1,0.222,1,2004,28
17094403,BRAZORIA,1,No Data,0,2013,25
17094646,AUSTIN,0,No Data,0,2000,25
17094927,HARRIS,1,0.292,1,2015,36
17094927,HARRIS,1,0,0,2019,45
17094999,HARRIS,0,No Data,0,2010,28
17095596,JACKSON,0,No Data,0,2002,16
17095596,JACKSON,0,No Data,0,1993,39
17097578,HARRIS,0,No Data,0,2013,40
17097578,HARRIS,0,No Data,0,1993,44
17103350,JIM HOGG,0,No Data,0,2003,33
17103350,JIM HOGG,0,No Data,0,2002,50
17103350,JIM HOGG,0,No Data,0,2002,44
17104266,MIDLAND,1,No Data,1,2008,23
17161896,HARRIS,0,0.192,0,2007,41
17078505,HARRIS,0,No Data,0,2015,36
17078773,GALVESTON,0,0.17,0,2008,24
17078773,GALVESTON,0,No Data,0,2015,20
17078773,GALVESTON,0,No Data,0,2015,20
17078773,GALVESTON,0,No Data,0,2015,22
17078773,GALVESTON,0,No Data,0,2015,25
17078845,HIDALGO,0,0.171,0,2005,32
17078845,HIDALGO,0,0.171,0,2005,6
17078845,HIDALGO,0,No Data,0,2016,47
17078863,COLLIN,0,0.268,0,2015,28
17079390,COLLIN,0,No Data,0,2013,No Data
17079524,CALDWELL,0,No Data,0,2016,29
17079729,GRAY,0,No Data,0,2018,28
17079805,MAVERICK,0,No Data,0,2015,45
17079821,VAL VERDE,0,0.138,0,2018,44
17079821,VAL VERDE,0,0.138,0,2018,37
17080414,HARRIS,0,No Data,0,No Data,No Data
17080414,HARRIS,0,No Data,0,2002,26
17080414,HARRIS,0,No Data,0,2002,29
17080846,BELL,1,0.092,1,2016,24
17081603,KERR,0,0.163,0,2000,37
17081603,KERR,0,0.163,0,2000,32
17081603,KERR,0,No Data,0,2016,44
17081603,KERR,0,No Data,0,2016,13
17081603,KERR,0,No Data,0,2016,12
17081698,GREGG,0,No Data,0,2014,17
17081698,GREGG,0,No Data,0,2014,24
17081698,GREGG,0,No Data,0,2014,17
17081698,GREGG,0,No Data,0,2014,15
17081698,GREGG,0,0.133,0,2009,28
17081698,GREGG,0,0.133,0,2009,18
17081698,GREGG,0,0.133,0,2009,19
17081698,GREGG,0,0.133,0,2009,16
17081955,TRAVIS,0,0.167,0,2013,39
17081955,TRAVIS,0,No Data,0,2001,22
17081955,TRAVIS,0,No Data,0,2007,20
17081955,TRAVIS,0,No Data,0,2007,20
17082025,WALKER,0,No Data,0,2009,29
17082112,HARRIS,0,No Data,0,2004,37
17082424,GALVESTON,0,0.19,0,2002,26
17082424,GALVESTON,0,0.19,0,2002,34
17082424,GALVESTON,0,No Data,0,2014,54
17082424,GALVESTON,0,No Data,0,2014,48
17082625,DALLAS,0,0.211,0,1998,50
17082625,DALLAS,0,0.211,0,1998,56
17082625,DALLAS,0,No Data,0,2012,32
17082719,TARRANT,0,No Data,0,2011,22
17082831,HAYS,0,0.178,0,2019,42
17082964,HENDERSON,0,0.091,0,1994,20
17083190,GRAYSON,0,No Data,0,2004,36
17083190,GRAYSON,0,No Data,0,2004,39
17083236,TRAVIS,0,0.141,0,2012,65
17083477,TARRANT,0,No Data,0,No Data,No Data
17083749,TARRANT,0,No Data,0,2010,20
17083749,TARRANT,0,No Data,0,2010,20
17083749,TARRANT,0,No Data,0,2006,No Data
17083908,TRAVIS,0,No Data,0,2013,38
17083908,TRAVIS,0,No Data,0,2013,44
17083961,LAMPASAS,0,0.066,0,2012,36
17084577,MCLENNAN,0,0.148,0,2014,25
17084781,HARRIS,0,0,0,2015,25
17084781,HARRIS,0,No Data,0,2018,No Data
17084815,BEXAR,0,No Data,0,No Data,No Data
17084815,BEXAR,0,No Data,0,2016,30
17084895,POTTER,0,No Data,0,2004,45
17084988,TARRANT,0,0.155,0,2015,29
17084988,TARRANT,0,No Data,0,2006,55
17084988,TARRANT,0,No Data,0,2006,55
17085657,DALLAS,0,No Data,0,2005,No Data
17085986,AUSTIN,0,0.111,0,2007,22
17086033,FORT BEND,0,No Data,0,2003,40
17086033,FORT BEND,0,No Data,0,2009,38
17086033,FORT BEND,0,No Data,0,2009,29
17086390,HIDALGO,0,No Data,0,2018,30
17086390,HIDALGO,0,No Data,0,2018,34
17087008,BEXAR,0,0.178,0,2002,63
17087240,EL PASO,0,0.166,0,2012,33
17087240,EL PASO,0,No Data,0,2006,54
17088218,HARRIS,0,No Data,0,2013,34
17088305,REEVES,0,0.123,0,2006,31
17088319,HARRIS,0,No Data,0,2004,37
17088319,HARRIS,0,No Data,0,2007,47
17088319,HARRIS,0,No Data,0,2007,22
17088458,HARRIS,0,No Data,0,2008,No Data
17088458,HARRIS,0,No Data,0,2008,0
17088458,HARRIS,0,No Data,0,2003,45
17088874,HARRIS,0,No Data,0,2003,40
17088945,POTTER,4,0.133,1,2007,35
17088945,POTTER,4,0.029,3,2011,34
17088945,POTTER,4,0.029,3,2011,13
17088945,POTTER,4,0.029,3,2011,5
17088945,POTTER,4,0.029,3,2011,9
17089187,SMITH,0,0.246,0,2012,25
17089396,WASHINGTON,0,No Data,0,2013,52
17089756,TARRANT,0,0.16,0,2013,53
17089771,FORT BEND,0,0.31,0,2012,31
17089771,FORT BEND,0,No Data,0,2015,25
17089771,FORT BEND,0,No Data,0,2015,26
17089891,HARRIS,0,No Data,0,2003,21
17090031,GILLESPIE,0,No Data,0,2000,No Data
17090031,GILLESPIE,0,No Data,0,2017,61
17090031,GILLESPIE,0,No Data,0,2017,61
17090031,GILLESPIE,0,No Data,0,2017,76
17090489,BROWN,0,No Data,0,1977,56
17090539,HARRIS,0,No Data,0,2006,57
17090539,HARRIS,0,No Data,0,2014,21
17090539,HARRIS,0,No Data,0,2017,45
17090539,HARRIS,0,No Data,0,2017,11
17090997,KAUFMAN,0,0.102,0,2014,22
17091609,TRAVIS,0,No Data,0,2004,No Data
17091609,TRAVIS,0,No Data,0,2004,No Data
17091609,TRAVIS,0,No Data,0,2004,No Data
17091609,TRAVIS,0,No Data,0,2004,30
17091609,TRAVIS,0,No Data,0,2015,63
17091609,TRAVIS,0,No Data,0,2005,38
17091859,ECTOR,0,No Data,0,2019,26
17092779,MONTGOMERY,0,No Data,0,2011,23
17092779,MONTGOMERY,0,No Data,0,2011,24
17092779,MONTGOMERY,0,No Data,0,2006,20
17092984,HARRIS,1,0.266,1,2006,32
17092984,HARRIS,1,No Data,0,2008,31
17092984,HARRIS,1,No Data,0,2008,22
17092984,HARRIS,1,No Data,0,2004,68
17093216,HARRIS,0,0.111,0,2006,34
17093258,OCHILTREE,0,0.1,0,2004,39
17093258,OCHILTREE,0,0.1,0,2004,23
17093547,TARRANT,0,0.29,0,2002,38
17094007,GREGG,0,0,0,2000,36
17094697,BEXAR,0,0.101,0,2001,49
17095198,HARRIS,0,0.129,0,2005,53
17095198,HARRIS,0,No Data,0,2007,17
17095820,TARRANT,0,0.226,0,2008,57
17095897,SMITH,0,0.247,0,2004,28
17095897,SMITH,0,No Data,0,2013,23
17095897,SMITH,0,No Data,0,2013,21
17095897,SMITH,0,No Data,0,2013,2
17096593,EL PASO,0,0.054,0,2014,25
17096593,EL PASO,0,No Data,0,2008,50
17096593,EL PASO,0,No Data,0,2008,70
17096593,EL PASO,0,No Data,0,2008,5
17096593,EL PASO,0,No Data,0,2008,8
17096593,EL PASO,0,No Data,0,2008,5
17096593,EL PASO,0,No Data,0,2008,30
17096739,LIBERTY,0,No Data,0,2009,41
17096739,LIBERTY,0,No Data,0,2013,56
17097437,BEXAR,0,0.125,0,2010,25
17097437,BEXAR,0,No Data,0,2005,48
17097467,CAMERON,0,No Data,0,2011,21
17097467,CAMERON,0,No Data,0,2011,20
17098892,TRAVIS,0,0.209,0,2018,23
17098971,AUSTIN,0,0.11,0,2007,22
17099060,WALLER,0,0.079,0,2012,57
17099060,WALLER,0,No Data,0,1999,65
17100184,HARRIS,0,No Data,0,2009,30
17100184,HARRIS,0,No Data,0,2016,27
17101058,DENTON,0,No Data,0,2015,29
17101058,DENTON,0,No Data,0,2015,29
17101058,DENTON,0,No Data,0,2015,33
17101058,DENTON,0,No Data,0,2019,37
17101058,DENTON,0,No Data,0,2013,32
17102693,ECTOR,0,No Data,0,2014,No Data
17102694,ECTOR,0,0.07,0,2011,28
17103161,HAYS,0,No Data,0,2017,38
17103511,VAN ZANDT,0,No Data,0,2005,35
17103511,VAN ZANDT,0,No Data,0,2005,5
17103511,VAN ZANDT,0,No Data,0,2005,1
17151731,MONTGOMERY,0,No Data,0,2004,51
17157121,BRAZORIA,0,No Data,0,2006,51
17482286,TARRANT,0,No Data,0,1997,26
17612418,HIDALGO,0,0.292,0,2003,41
17673200,HARRIS,0,0.171,0,2004,24
17673200,HARRIS,0,No Data,0,2004,62
17079518,HAYS,0,0.173,0,2014,40
17079518,HAYS,0,0.173,0,2014,4
17079518,HAYS,0,0.173,0,2014,2
17079518,HAYS,0,No Data,0,2015,43
17079874,COOKE,0,0.162,0,2007,49
17079874,COOKE,0,No Data,0,2010,46
17079874,COOKE,0,No Data,0,2010,No Data
17079874,COOKE,0,No Data,0,2010,No Data
17079874,COOKE,0,No Data,0,2010,No Data
17079975,NUECES,0,No Data,0,2011,70
17079975,NUECES,0,No Data,0,2011,72
17079975,NUECES,0,No Data,0,2011,63
17079983,NUECES,0,No Data,0,2014,21
17080254,BEXAR,0,0.176,0,2005,25
17080295,HARRIS,0,0.198,0,2007,28
17080388,HARRIS,0,0.218,0,2016,28
17080388,HARRIS,0,0.218,0,2016,29
17080388,HARRIS,0,No Data,0,2009,48
17080389,BEXAR,0,No Data,0,2011,23
17080428,EL PASO,0,0.19,0,2017,30
17081242,TARRANT,0,No Data,0,2019,No Data
17081242,TARRANT,0,No Data,0,2019,No Data
17081312,MADISON,0,No Data,0,2006,19
17081448,CAMP,0,No Data,0,2008,20
17082600,MONTGOMERY,0,0.08,0,2013,25
17082614,MCLENNAN,0,No Data,0,2010,21
17082623,SCURRY,0,No Data,0,2012,20
17082628,CAMERON,0,0.25,0,2008,36
17082630,DALLAS,0,No Data,0,2015,20
17082630,DALLAS,0,No Data,0,2015,24
17082630,DALLAS,0,No Data,0,No Data,22
17083242,TRAVIS,0,No Data,0,2008,26
17083242,TRAVIS,0,No Data,0,2006,29
17083242,TRAVIS,0,No Data,0,2006,28
17083242,TRAVIS,0,No Data,0,2012,30
17083266,TRAVIS,0,0.15,0,2007,20
17083430,HIDALGO,0,No Data,0,2018,25
17083430,HIDALGO,0,No Data,0,2018,19
17083430,HIDALGO,0,No Data,0,2016,32
17083430,HIDALGO,0,No Data,0,2016,29
17083910,TRAVIS,0,0.08,0,2014,27
17084772,HARRIS,0,No Data,0,2018,31
17084772,HARRIS,0,No Data,0,2018,34
17084772,HARRIS,0,No Data,0,2018,34
17084772,HARRIS,0,No Data,0,2015,51
17084975,NAVARRO,0,0.13,0,2003,57
17084975,NAVARRO,0,No Data,0,No Data,27
17085102,TARRANT,0,0.16,0,2015,69
17085102,TARRANT,0,0.16,0,2015,24
17085860,NAVARRO,0,No Data,0,2001,39
17085860,NAVARRO,0,No Data,0,2001,36
17085860,NAVARRO,0,No Data,0,2016,27
17086109,NUECES,0,No Data,0,2014,35
17086178,VAL VERDE,0,No Data,0,2008,34
17086178,VAL VERDE,0,No Data,0,2016,34
17086562,HARRIS,0,0.394,0,2003,42
17086566,TRAVIS,0,0.132,0,1998,59
17086566,TRAVIS,0,No Data,0,2005,33
17086566,TRAVIS,0,No Data,0,2005,13
17086566,TRAVIS,0,No Data,0,2005,13
17086615,BEXAR,0,No Data,0,2001,20
17086655,HARRIS,0,No Data,0,2002,47
17086667,HARRIS,0,No Data,0,2003,19
17086667,HARRIS,0,No Data,0,1987,62
17086667,HARRIS,0,No Data,0,1987,81
17086667,HARRIS,0,No Data,0,1987,29
17086667,HARRIS,0,No Data,0,2011,24
17086667,HARRIS,0,No Data,0,2011,19
17086667,HARRIS,0,No Data,0,2013,46
17086667,HARRIS,0,No Data,0,2008,40
17086699,TAYLOR,0,No Data,0,2014,26
17087305,GALVESTON,0,0.22,0,2001,21
17087305,GALVESTON,0,No Data,0,No Data,22
17087305,GALVESTON,0,No Data,0,No Data,16
17087305,GALVESTON,0,No Data,0,No Data,19
17089679,EL PASO,0,0.136,0,2018,32
17089760,TARRANT,0,No Data,0,2018,18
17089760,TARRANT,0,0.2,0,2004,28
17089769,NUECES,0,No Data,0,2018,64
17090542,HAYS,0,0.17,0,2013,22
17090542,HAYS,0,No Data,0,2017,53
17090542,HAYS,0,No Data,0,2017,22
17090708,WEBB,0,No Data,0,2015,48
17090708,WEBB,0,No Data,0,2018,21
17090708,WEBB,0,No Data,0,2018,35
17090708,WEBB,0,No Data,0,2018,35
17090714,KAUFMAN,0,No Data,0,2006,49
17090714,KAUFMAN,0,No Data,0,2015,19
17090714,KAUFMAN,0,No Data,0,2015,17
